"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 01:17:14 GMT 2022","Tue Nov 29 01:17:14 GMT 2022","376","tests","test_login","TestAuthorizationClass","","","Login without user_name impossible",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","220","api","test_pet","TestPetAPi","","","test_add_new_pet",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","267","api","test_pet","TestUserAPi","","","test_update_user",""
"passed","Tue Nov 29 01:17:14 GMT 2022","Tue Nov 29 01:17:14 GMT 2022","493","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","315","api","test_pet","TestPetAPi","","","test_find_status[pending]",""
"passed","Tue Nov 29 01:17:26 GMT 2022","Tue Nov 29 01:17:27 GMT 2022","566","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"skipped","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","241","api","test_pet","TestPetAPi","","","test_upload_img",""
"passed","Tue Nov 29 01:17:23 GMT 2022","Tue Nov 29 01:17:24 GMT 2022","1024","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
"passed","Tue Nov 29 01:17:10 GMT 2022","Tue Nov 29 01:17:10 GMT 2022","218","api","test_pet","TestPetAPi","","","test_update_existing_pet",""
"passed","Tue Nov 29 01:17:28 GMT 2022","Tue Nov 29 01:17:28 GMT 2022","610","tests.test_cart","test_inventory","TestCartClass","","","Button text after remove",""
"passed","Tue Nov 29 01:17:30 GMT 2022","Tue Nov 29 01:17:35 GMT 2022","5779","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","259","api","test_pet","TestPetAPi","","","test_delete_pet",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:10 GMT 2022","247","api","test_pet","TestStoreAPi","","","test_add_new_pet",""
"passed","Tue Nov 29 01:17:12 GMT 2022","Tue Nov 29 01:17:13 GMT 2022","523","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:10 GMT 2022","242","api","test_pet","TestPetAPi","","","test_find_by_id[8]",""
"passed","Tue Nov 29 01:17:36 GMT 2022","Tue Nov 29 01:17:37 GMT 2022","568","tests.test_cart","test_sorting","TestCartClass","","","Sort products A-Z",""
"passed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:08 GMT 2022","278","api","test_pet","TestUserAPi","","","test_login_user",""
