"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 01:21:08 GMT 2022","Tue Nov 29 01:21:14 GMT 2022","5577","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"skipped","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","255","api","test_pet","TestPetAPi","","","test_upload_img",""
"passed","Tue Nov 29 01:21:06 GMT 2022","Tue Nov 29 01:21:07 GMT 2022","596","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","133","api","test_pet","TestUserAPi","","","test_update_user",""
"passed","Tue Nov 29 01:21:23 GMT 2022","Tue Nov 29 01:21:24 GMT 2022","769","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"failed","Tue Nov 29 01:21:25 GMT 2022","Tue Nov 29 01:21:31 GMT 2022","6336","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Tue Nov 29 01:21:21 GMT 2022","Tue Nov 29 01:21:22 GMT 2022","1244","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"failed","Tue Nov 29 01:21:11 GMT 2022","Tue Nov 29 01:21:17 GMT 2022","6105","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","127","api","test_pet","TestUserAPi","","","test_delete_user",""
"passed","Tue Nov 29 01:21:34 GMT 2022","Tue Nov 29 01:21:34 GMT 2022","535","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","126","api","test_pet","TestPetAPi","","","test_find_status[pending]",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","111","api","test_pet","TestPetAPi","","","test_find_status[sold]",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:05 GMT 2022","127","api","test_pet","TestStoreAPi","","","test_add_new_pet",""
"passed","Tue Nov 29 01:21:08 GMT 2022","Tue Nov 29 01:21:09 GMT 2022","491","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","106","api","test_pet","TestUserAPi","","","test_logout_user",""
"passed","Tue Nov 29 01:21:25 GMT 2022","Tue Nov 29 01:21:31 GMT 2022","5735","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"failed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:05 GMT 2022","110","api","test_pet","TestPetAPi","","","test_find_by_id[12546456]",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","110","api","test_pet","TestPetAPi","","","test_find_by_id[8]",""
"passed","Tue Nov 29 01:21:04 GMT 2022","Tue Nov 29 01:21:04 GMT 2022","108","api","test_pet","TestPetAPi","","","test_delete_pet",""
"skipped","Tue Nov 29 01:21:15 GMT 2022","Tue Nov 29 01:21:20 GMT 2022","5443","tests","test_login","TestAuthorizationClass","","","Lockout login",""
