"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 15:50:19 GMT 2022","Mon Dec 05 15:50:19 GMT 2022","550","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Mon Dec 05 15:49:49 GMT 2022","Mon Dec 05 15:49:49 GMT 2022","235","api","test_schema","TestValidateAPi","","","test_get_inventory",""
"skipped","Mon Dec 05 15:49:59 GMT 2022","Mon Dec 05 15:50:04 GMT 2022","5348","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"failed","Mon Dec 05 15:49:48 GMT 2022","Mon Dec 05 15:49:49 GMT 2022","287","api","test_pet","TestPetAPi","","","test_find_by_id[10]",""
"passed","Mon Dec 05 15:50:05 GMT 2022","Mon Dec 05 15:50:05 GMT 2022","321","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Mon Dec 05 15:49:50 GMT 2022","Mon Dec 05 15:49:50 GMT 2022","152","api","test_words","","","","test_new",""
"failed","Mon Dec 05 15:49:50 GMT 2022","Mon Dec 05 15:49:50 GMT 2022","488","api","test_words","TestWordsAPI","","","test_get_word_with_assets_by_id",""
"passed","Mon Dec 05 15:49:47 GMT 2022","Mon Dec 05 15:49:48 GMT 2022","296","api","test_pet","TestUserAPi","","","test_create_new_user",""
"passed","Mon Dec 05 15:50:06 GMT 2022","Mon Dec 05 15:50:07 GMT 2022","1267","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"passed","Mon Dec 05 15:49:50 GMT 2022","Mon Dec 05 15:49:50 GMT 2022","295","api","test_pet","TestStoreAPi","","","test_add_new_pet",""
"passed","Mon Dec 05 15:49:48 GMT 2022","Mon Dec 05 15:49:48 GMT 2022","295","api","test_pet","TestPetAPi","","","test_add_new_pet",""
"failed","Mon Dec 05 15:50:10 GMT 2022","Mon Dec 05 15:50:16 GMT 2022","6174","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Mon Dec 05 15:49:48 GMT 2022","Mon Dec 05 15:49:48 GMT 2022","229","api","test_pet","TestPetAPi","","","test_find_status[sold]",""
"failed","Mon Dec 05 15:49:49 GMT 2022","Mon Dec 05 15:49:50 GMT 2022","490","api","test_words","TestWordsAPI","","","test_get_chunk_of_words",""
"passed","Mon Dec 05 15:49:52 GMT 2022","Mon Dec 05 15:49:53 GMT 2022","468","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Dec 05 15:49:52 GMT 2022","Mon Dec 05 15:49:58 GMT 2022","5483","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Dec 05 15:49:48 GMT 2022","Mon Dec 05 15:49:48 GMT 2022","293","api","test_pet","TestUserAPi","","","test_login_user",""
