"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 13:55:44 GMT 2022","Mon Dec 05 13:55:44 GMT 2022","288","api","test_pet","TestUserAPi","","","test_logout_user",""
"passed","Mon Dec 05 13:55:53 GMT 2022","Mon Dec 05 13:55:54 GMT 2022","921","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Dec 05 13:56:07 GMT 2022","Mon Dec 05 13:56:07 GMT 2022","306","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Mon Dec 05 13:56:19 GMT 2022","Mon Dec 05 13:56:20 GMT 2022","542","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"failed","Mon Dec 05 13:56:11 GMT 2022","Mon Dec 05 13:56:17 GMT 2022","5748","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Mon Dec 05 13:55:46 GMT 2022","Mon Dec 05 13:55:46 GMT 2022","244","api","test_pet","TestPetAPi","","","test_update_existing_pet",""
"passed","Mon Dec 05 13:56:20 GMT 2022","Mon Dec 05 13:56:21 GMT 2022","517","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"failed","Mon Dec 05 13:55:46 GMT 2022","Mon Dec 05 13:55:46 GMT 2022","284","api","test_pet","TestPetAPi","","","test_find_by_id[12546456]",""
"passed","Mon Dec 05 13:55:45 GMT 2022","Mon Dec 05 13:55:46 GMT 2022","501","api","test_pet","TestStoreAPi","","","test_add_new_pet",""
"passed","Mon Dec 05 13:56:05 GMT 2022","Mon Dec 05 13:56:06 GMT 2022","1088","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
"passed","Mon Dec 05 13:55:44 GMT 2022","Mon Dec 05 13:55:45 GMT 2022","292","api","test_pet","TestPetAPi","","","test_find_status[sold]",""
"passed","Mon Dec 05 13:55:46 GMT 2022","Mon Dec 05 13:55:47 GMT 2022","165","api","test_words","","","","test_new",""
"skipped","Mon Dec 05 13:55:46 GMT 2022","Mon Dec 05 13:55:46 GMT 2022","256","api","test_pet","TestPetAPi","","","test_upload_img",""
"passed","Mon Dec 05 13:55:46 GMT 2022","Mon Dec 05 13:55:46 GMT 2022","253","api","test_schema","TestValidateAPi","","","test_get_inventory",""
